batch_id,batch_order,batch_image_path,image_path,annotation_path,sequence_id,frame_id,split,camera_height_m,person_count,bicycle_count,scenario_hint,selection_reason,annotation_mode,annotation_status,exclude_reason,rail_annotation_status,left_rail_points,right_rail_points
railgoerl24_batch_001,50,images/train/050__2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001110.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001110.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001110.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,1110,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,51,images/train/051__2024-04-25_XRAISE_NSZ2_10_2_00000330.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000330.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000330.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,330,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,52,images/train/052__2024-04-25_XRAISE_NSZ2_10_2_00000885.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000885.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000885.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,885,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,53,images/train/053__2024-04-25_XRAISE_NSZ2_10_2_00001020.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00001020.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00001020.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,1020,train,2.45,2,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,54,images/train/054__2024-04-25_XRAISE_NSZ2_10_3_00000300.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000300.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000300.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,300,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,55,images/train/055__2024-04-25_XRAISE_NSZ2_10_3_00000780.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000780.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000780.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,780,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,56,images/train/056__2024-04-25_XRAISE_NSZ2_10_4_00000315.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000315.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000315.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,315,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,57,images/train/057__2024-04-25_XRAISE_NSZ2_10_4_00000840.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000840.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000840.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,840,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,58,images/train/058__2024-04-25_XRAISE_NSZ2_40_1_00000435.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00000435.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00000435.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4,435,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,59,images/train/059__2024-04-25_XRAISE_NSZ2_40_1_00001125.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00001125.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00001125.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4,1125,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,60,images/train/060__2024-04-25_XRAISE_NSZ2_40_2_00000570.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_2.mp4/2024-04-25_XRAISE_NSZ2_40_2_00000570.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_2.mp4/2024-04-25_XRAISE_NSZ2_40_2_00000570.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_2.mp4,570,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,61,images/train/061__2024-04-25_XRAISE_NSZ2_40_2_00001500.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_2.mp4/2024-04-25_XRAISE_NSZ2_40_2_00001500.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_2.mp4/2024-04-25_XRAISE_NSZ2_40_2_00001500.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_2.mp4,1500,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,62,images/train/062__2024-04-25_XRAISE_NSZ2_40_3_00000660.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_3.mp4/2024-04-25_XRAISE_NSZ2_40_3_00000660.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_3.mp4/2024-04-25_XRAISE_NSZ2_40_3_00000660.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_3.mp4,660,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,63,images/train/063__2024-04-25_XRAISE_NSZ2_40_3_00001740.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_3.mp4/2024-04-25_XRAISE_NSZ2_40_3_00001740.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_3.mp4/2024-04-25_XRAISE_NSZ2_40_3_00001740.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_3.mp4,1740,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,64,images/train/064__2024-04-25_XRAISE_NSZ2_40_4_00000495.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_4.mp4/2024-04-25_XRAISE_NSZ2_40_4_00000495.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_4.mp4/2024-04-25_XRAISE_NSZ2_40_4_00000495.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_4.mp4,495,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,65,images/train/065__2024-04-25_XRAISE_NSZ2_40_4_00001290.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_4.mp4/2024-04-25_XRAISE_NSZ2_40_4_00001290.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_4.mp4/2024-04-25_XRAISE_NSZ2_40_4_00001290.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_4.mp4,1290,train,2.45,0,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,66,images/train/066__2024-04-25_XRAISE_NSZ2_80_1_00000345.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_80_1.mp4/2024-04-25_XRAISE_NSZ2_80_1_00000345.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_80_1.mp4/2024-04-25_XRAISE_NSZ2_80_1_00000345.xml,2024-04-25_TUEV_Elchingen/NSZ2_80_1.mp4,345,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,67,images/train/067__2024-04-25_XRAISE_NSZ2_80_1_00000900.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_80_1.mp4/2024-04-25_XRAISE_NSZ2_80_1_00000900.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_80_1.mp4/2024-04-25_XRAISE_NSZ2_80_1_00000900.xml,2024-04-25_TUEV_Elchingen/NSZ2_80_1.mp4,900,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,68,images/train/068__2024-04-25_XRAISE_NSZ2_80_2_00001665.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_80_2.mp4/2024-04-25_XRAISE_NSZ2_80_2_00001665.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_80_2.mp4/2024-04-25_XRAISE_NSZ2_80_2_00001665.xml,2024-04-25_TUEV_Elchingen/NSZ2_80_2.mp4,1665,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,69,images/train/069__2024-04-25_XRAISE_NSZ2_80_2_00004350.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ2_80_2.mp4/2024-04-25_XRAISE_NSZ2_80_2_00004350.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_80_2.mp4/2024-04-25_XRAISE_NSZ2_80_2_00004350.xml,2024-04-25_TUEV_Elchingen/NSZ2_80_2.mp4,4350,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,70,images/train/070__2024-04-25_XRAISE_NSZ40_1_00000420.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_1.mp4/2024-04-25_XRAISE_NSZ40_1_00000420.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_1.mp4/2024-04-25_XRAISE_NSZ40_1_00000420.xml,2024-04-25_TUEV_Elchingen/NSZ40_1.mp4,420,train,2.45,3,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,71,images/train/071__2024-04-25_XRAISE_NSZ40_1_00001095.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_1.mp4/2024-04-25_XRAISE_NSZ40_1_00001095.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_1.mp4/2024-04-25_XRAISE_NSZ40_1_00001095.xml,2024-04-25_TUEV_Elchingen/NSZ40_1.mp4,1095,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,72,images/train/072__2024-04-25_XRAISE_NSZ40_1_00001275.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_1.mp4/2024-04-25_XRAISE_NSZ40_1_00001275.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_1.mp4/2024-04-25_XRAISE_NSZ40_1_00001275.xml,2024-04-25_TUEV_Elchingen/NSZ40_1.mp4,1275,train,2.45,4,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,73,images/train/073__2024-04-25_XRAISE_NSZ40_2_00000750.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_2.mp4/2024-04-25_XRAISE_NSZ40_2_00000750.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_2.mp4/2024-04-25_XRAISE_NSZ40_2_00000750.xml,2024-04-25_TUEV_Elchingen/NSZ40_2.mp4,750,train,2.45,5,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,74,images/train/074__2024-04-25_XRAISE_NSZ40_2_00001245.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_2.mp4/2024-04-25_XRAISE_NSZ40_2_00001245.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_2.mp4/2024-04-25_XRAISE_NSZ40_2_00001245.xml,2024-04-25_TUEV_Elchingen/NSZ40_2.mp4,1245,train,2.45,4,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,75,images/train/075__2024-04-25_XRAISE_NSZ40_2_00003240.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_2.mp4/2024-04-25_XRAISE_NSZ40_2_00003240.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_2.mp4/2024-04-25_XRAISE_NSZ40_2_00003240.xml,2024-04-25_TUEV_Elchingen/NSZ40_2.mp4,3240,train,2.45,3,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,76,images/train/076__2024-04-25_XRAISE_NSZ40_3_00001260.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_3.mp4/2024-04-25_XRAISE_NSZ40_3_00001260.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_3.mp4/2024-04-25_XRAISE_NSZ40_3_00001260.xml,2024-04-25_TUEV_Elchingen/NSZ40_3.mp4,1260,train,2.45,3,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,77,images/train/077__2024-04-25_XRAISE_NSZ40_3_00002280.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_3.mp4/2024-04-25_XRAISE_NSZ40_3_00002280.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_3.mp4/2024-04-25_XRAISE_NSZ40_3_00002280.xml,2024-04-25_TUEV_Elchingen/NSZ40_3.mp4,2280,train,2.45,3,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,78,images/train/078__2024-04-25_XRAISE_NSZ40_3_00003300.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ40_3.mp4/2024-04-25_XRAISE_NSZ40_3_00003300.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ40_3.mp4/2024-04-25_XRAISE_NSZ40_3_00003300.xml,2024-04-25_TUEV_Elchingen/NSZ40_3.mp4,3300,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,79,images/train/079__2024-04-25_XRAISE_NSZ80_1_00000390.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_1.mp4/2024-04-25_XRAISE_NSZ80_1_00000390.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_1.mp4/2024-04-25_XRAISE_NSZ80_1_00000390.xml,2024-04-25_TUEV_Elchingen/NSZ80_1.mp4,390,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,80,images/train/080__2024-04-25_XRAISE_NSZ80_1_00001035.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_1.mp4/2024-04-25_XRAISE_NSZ80_1_00001035.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_1.mp4/2024-04-25_XRAISE_NSZ80_1_00001035.xml,2024-04-25_TUEV_Elchingen/NSZ80_1.mp4,1035,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,81,images/train/081__2024-04-25_XRAISE_NSZ80_1_00001200.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_1.mp4/2024-04-25_XRAISE_NSZ80_1_00001200.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_1.mp4/2024-04-25_XRAISE_NSZ80_1_00001200.xml,2024-04-25_TUEV_Elchingen/NSZ80_1.mp4,1200,train,2.45,2,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,82,images/train/082__2024-04-25_XRAISE_NSZ80_2_00000330.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_2.mp4/2024-04-25_XRAISE_NSZ80_2_00000330.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_2.mp4/2024-04-25_XRAISE_NSZ80_2_00000330.xml,2024-04-25_TUEV_Elchingen/NSZ80_2.mp4,330,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,83,images/train/083__2024-04-25_XRAISE_NSZ80_2_00000885.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_2.mp4/2024-04-25_XRAISE_NSZ80_2_00000885.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_2.mp4/2024-04-25_XRAISE_NSZ80_2_00000885.xml,2024-04-25_TUEV_Elchingen/NSZ80_2.mp4,885,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,84,images/train/084__2024-04-25_XRAISE_NSZ80_3_00000360.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_3.mp4/2024-04-25_XRAISE_NSZ80_3_00000360.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_3.mp4/2024-04-25_XRAISE_NSZ80_3_00000360.xml,2024-04-25_TUEV_Elchingen/NSZ80_3.mp4,360,train,2.45,3,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,85,images/train/085__2024-04-25_XRAISE_NSZ80_3_00000600.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_3.mp4/2024-04-25_XRAISE_NSZ80_3_00000600.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_3.mp4/2024-04-25_XRAISE_NSZ80_3_00000600.xml,2024-04-25_TUEV_Elchingen/NSZ80_3.mp4,600,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,86,images/train/086__2024-04-25_XRAISE_NSZ80_3_00001560.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_3.mp4/2024-04-25_XRAISE_NSZ80_3_00001560.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_3.mp4/2024-04-25_XRAISE_NSZ80_3_00001560.xml,2024-04-25_TUEV_Elchingen/NSZ80_3.mp4,1560,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,87,images/train/087__2024-04-25_XRAISE_NSZ80_4_00000465.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_4.mp4/2024-04-25_XRAISE_NSZ80_4_00000465.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_4.mp4/2024-04-25_XRAISE_NSZ80_4_00000465.xml,2024-04-25_TUEV_Elchingen/NSZ80_4.mp4,465,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,88,images/train/088__2024-04-25_XRAISE_NSZ80_4_00001230.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ80_4.mp4/2024-04-25_XRAISE_NSZ80_4_00001230.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ80_4.mp4/2024-04-25_XRAISE_NSZ80_4_00001230.xml,2024-04-25_TUEV_Elchingen/NSZ80_4.mp4,1230,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,89,images/train/089__2024-04-25_XRAISE_NSZ_10und40-Kinder_00000630.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40-Kinder_00000630.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40-Kinder_00000630.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40-Kinder.mp4,630,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,90,images/train/090__2024-04-25_XRAISE_NSZ_10und40-Kinder_00001635.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40-Kinder_00001635.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40-Kinder_00001635.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40-Kinder.mp4,1635,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,91,images/train/091__2024-04-25_XRAISE_NSZ_10und40und80-Kinder_00000840.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kinder_00000840.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kinder_00000840.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kinder.mp4,840,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,92,images/train/092__2024-04-25_XRAISE_NSZ_10und40und80-Kinder_00002205.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kinder_00002205.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kinder.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kinder_00002205.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kinder.mp4,2205,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,93,images/train/093__2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00001200.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00001200.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00001200.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4,1200,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,94,images/train/094__2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00003120.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00003120.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00003120.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4,3120,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,95,images/train/095__2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00003600.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00003600.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4/2024-04-25_XRAISE_NSZ_10und40und80-Kleinkind_00003600.xml,2024-04-25_TUEV_Elchingen/NSZ_10und40und80-Kleinkind.mp4,3600,train,2.45,2,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,96,images/train/096__2024-04-25_XRAISE_NSZ_80-Kinder_00000165.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_80-Kinder.mp4/2024-04-25_XRAISE_NSZ_80-Kinder_00000165.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_80-Kinder.mp4/2024-04-25_XRAISE_NSZ_80-Kinder_00000165.xml,2024-04-25_TUEV_Elchingen/NSZ_80-Kinder.mp4,165,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,97,images/train/097__2024-04-25_XRAISE_NSZ_80-Kinder_00000450.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_80-Kinder.mp4/2024-04-25_XRAISE_NSZ_80-Kinder_00000450.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_80-Kinder.mp4/2024-04-25_XRAISE_NSZ_80-Kinder_00000450.xml,2024-04-25_TUEV_Elchingen/NSZ_80-Kinder.mp4,450,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,98,images/train/098__2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00000375.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4/2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00000375.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4/2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00000375.xml,2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4,375,train,2.45,5,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,99,images/train/099__2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00000615.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4/2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00000615.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4/2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00000615.xml,2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4,615,train,2.45,3,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,100,images/train/100__2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00001620.jpg,imgs/2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4/2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00001620.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4/2024-04-25_XRAISE_NSZ_Romy_liegend_statisch_00001620.xml,2024-04-25_TUEV_Elchingen/NSZ_Romy_liegend_statisch.mp4,1620,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,101,images/train/101__2024-04-25_XRAISE_Person-Liegend2_laengs_00000810.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4/2024-04-25_XRAISE_Person-Liegend2_laengs_00000810.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4/2024-04-25_XRAISE_Person-Liegend2_laengs_00000810.xml,2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4,810,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,102,images/train/102__2024-04-25_XRAISE_Person-Liegend2_laengs_00002115.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4/2024-04-25_XRAISE_Person-Liegend2_laengs_00002115.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4/2024-04-25_XRAISE_Person-Liegend2_laengs_00002115.xml,2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4,2115,train,2.45,5,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
