image_path,annotation_path,sequence_id,frame_id,split,camera_height_m,person_count,bicycle_count,scenario_hint,rail_annotation_status,exclude_reason,left_rail_points,right_rail_points
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00002355.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00002355.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,2355,val,2.45,7,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00003930.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00003930.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,3930,val,2.45,9,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00005505.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00005505.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,5505,val,2.45,9,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00007065.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00007065.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,7065,val,2.45,6,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00008640.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00008640.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,8640,val,2.45,12,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00010215.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00010215.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,10215,val,2.45,9,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00011790.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00011790.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,11790,val,2.45,7,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00000480.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00000480.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,480,test,2.45,7,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00001470.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00001470.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,1470,test,2.45,6,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00002460.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00002460.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,2460,test,2.45,14,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00003450.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00003450.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,3450,test,2.45,13,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00004440.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00004440.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,4440,test,2.45,9,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00005430.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00005430.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,5430,test,2.45,8,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00006420.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00006420.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,6420,test,2.45,14,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00007410.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppeBallspielen_00007410.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppeBallspielen.mp4,7410,test,2.45,11,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00000195.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00000195.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,195,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00000585.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00000585.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,585,train,2.45,5,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00000990.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00000990.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,990,train,2.45,8,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00001380.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00001380.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,1380,train,2.45,8,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00001785.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00001785.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,1785,train,2.45,8,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00002175.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00002175.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,2175,train,2.45,9,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00002580.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00002580.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,2580,train,2.45,6,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00002970.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4/2024-04-25_XRAISE_Gegenlicht-Gruppe_1_00002970.xml,2024-04-25_TUEV_Elchingen/Gegenlicht-Gruppe_1.mp4,2970,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000120.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000120.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,120,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000375.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000375.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,375,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000645.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000645.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,645,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000900.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00000900.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,900,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001155.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001155.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,1155,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001410.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001410.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,1410,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001680.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001680.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,1680,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001935.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis_00001935.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis.mp4,1935,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00000270.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00000270.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,270,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00000825.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00000825.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,825,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00001380.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00001380.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,1380,train,2.45,1,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00001935.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00001935.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,1935,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00002475.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00002475.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,2475,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00003030.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00003030.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,3030,train,2.45,2,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00003585.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00003585.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,3585,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00004140.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis2_00004140.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis2.mp4,4140,train,2.45,5,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00000210.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00000210.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,210,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00000630.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00000630.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,630,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00001050.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00001050.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,1050,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00001470.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00001470.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,1470,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00001890.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00001890.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,1890,train,2.45,0,1,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00002310.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00002310.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,2310,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00002730.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00002730.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,2730,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00003150.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis3_00003150.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis3.mp4,3150,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000090.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000090.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,90,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000285.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000285.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,285,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000480.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000480.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,480,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000675.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000675.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,675,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000870.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00000870.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,870,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00001065.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00001065.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,1065,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00001260.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00001260.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,1260,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00001455.jpg,annots/2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4/2024-04-25_XRAISE_Gegenstaende auf Gleis4_00001455.xml,2024-04-25_TUEV_Elchingen/Gegenstaende auf Gleis4.mp4,1455,train,2.45,0,0,object_on_track,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000120.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000120.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,120,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000375.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000375.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,375,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000630.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000630.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,630,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000885.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00000885.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,885,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001125.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001125.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,1125,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001380.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001380.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,1380,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001635.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001635.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,1635,train,2.45,0,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001890.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4/2024-04-25_XRAISE_Karnevalkostuem-Scholz_00001890.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem-Scholz.mp4,1890,train,2.45,0,0,normal,pending,,,
