season,stem,frame_id,temporal_block,split,status,exclude_reason,source_image,source_annotation,yolo_image,yolo_label,switch_count,usable_switch_count,classes
spring,nlb_spring_002117,2117,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002117.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002117.json,images/val/spring__nlb_spring_002117.png,labels/val/spring__nlb_spring_002117.txt,0,0,[]
spring,nlb_spring_002118,2118,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002118.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002118.json,images/val/spring__nlb_spring_002118.png,labels/val/spring__nlb_spring_002118.txt,1,1,"[""merge_unknown""]"
spring,nlb_spring_002119,2119,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002119.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002119.json,images/val/spring__nlb_spring_002119.png,labels/val/spring__nlb_spring_002119.txt,1,1,"[""merge_left""]"
spring,nlb_spring_002120,2120,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002120.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002120.json,images/val/spring__nlb_spring_002120.png,labels/val/spring__nlb_spring_002120.txt,0,0,[]
spring,nlb_spring_002121,2121,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002121.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002121.json,images/val/spring__nlb_spring_002121.png,labels/val/spring__nlb_spring_002121.txt,0,0,[]
spring,nlb_spring_002122,2122,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002122.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002122.json,images/val/spring__nlb_spring_002122.png,labels/val/spring__nlb_spring_002122.txt,0,0,[]
spring,nlb_spring_002123,2123,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002123.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002123.json,images/val/spring__nlb_spring_002123.png,labels/val/spring__nlb_spring_002123.txt,0,0,[]
spring,nlb_spring_002124,2124,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002124.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002124.json,images/val/spring__nlb_spring_002124.png,labels/val/spring__nlb_spring_002124.txt,0,0,[]
spring,nlb_spring_002125,2125,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002125.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002125.json,images/val/spring__nlb_spring_002125.png,labels/val/spring__nlb_spring_002125.txt,0,0,[]
spring,nlb_spring_002126,2126,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002126.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002126.json,images/val/spring__nlb_spring_002126.png,labels/val/spring__nlb_spring_002126.txt,0,0,[]
spring,nlb_spring_002127,2127,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002127.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002127.json,images/val/spring__nlb_spring_002127.png,labels/val/spring__nlb_spring_002127.txt,0,0,[]
spring,nlb_spring_002128,2128,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002128.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002128.json,images/val/spring__nlb_spring_002128.png,labels/val/spring__nlb_spring_002128.txt,0,0,[]
spring,nlb_spring_002129,2129,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002129.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002129.json,images/val/spring__nlb_spring_002129.png,labels/val/spring__nlb_spring_002129.txt,0,0,[]
spring,nlb_spring_002130,2130,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002130.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002130.json,images/val/spring__nlb_spring_002130.png,labels/val/spring__nlb_spring_002130.txt,0,0,[]
spring,nlb_spring_002131,2131,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002131.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002131.json,images/val/spring__nlb_spring_002131.png,labels/val/spring__nlb_spring_002131.txt,0,0,[]
spring,nlb_spring_002132,2132,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002132.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002132.json,images/val/spring__nlb_spring_002132.png,labels/val/spring__nlb_spring_002132.txt,0,0,[]
spring,nlb_spring_002133,2133,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002133.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002133.json,images/val/spring__nlb_spring_002133.png,labels/val/spring__nlb_spring_002133.txt,0,0,[]
spring,nlb_spring_002134,2134,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002134.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002134.json,images/val/spring__nlb_spring_002134.png,labels/val/spring__nlb_spring_002134.txt,0,0,[]
spring,nlb_spring_002135,2135,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002135.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002135.json,images/val/spring__nlb_spring_002135.png,labels/val/spring__nlb_spring_002135.txt,0,0,[]
spring,nlb_spring_002136,2136,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002136.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002136.json,images/val/spring__nlb_spring_002136.png,labels/val/spring__nlb_spring_002136.txt,0,0,[]
spring,nlb_spring_002137,2137,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002137.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002137.json,images/val/spring__nlb_spring_002137.png,labels/val/spring__nlb_spring_002137.txt,0,0,[]
spring,nlb_spring_002138,2138,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002138.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002138.json,images/val/spring__nlb_spring_002138.png,labels/val/spring__nlb_spring_002138.txt,0,0,[]
spring,nlb_spring_002139,2139,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002139.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002139.json,images/val/spring__nlb_spring_002139.png,labels/val/spring__nlb_spring_002139.txt,0,0,[]
spring,nlb_spring_002140,2140,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002140.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002140.json,images/val/spring__nlb_spring_002140.png,labels/val/spring__nlb_spring_002140.txt,0,0,[]
spring,nlb_spring_002141,2141,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002141.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002141.json,images/val/spring__nlb_spring_002141.png,labels/val/spring__nlb_spring_002141.txt,0,0,[]
spring,nlb_spring_002142,2142,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002142.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002142.json,images/val/spring__nlb_spring_002142.png,labels/val/spring__nlb_spring_002142.txt,0,0,[]
spring,nlb_spring_002143,2143,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002143.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002143.json,images/val/spring__nlb_spring_002143.png,labels/val/spring__nlb_spring_002143.txt,0,0,[]
spring,nlb_spring_002144,2144,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002144.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002144.json,images/val/spring__nlb_spring_002144.png,labels/val/spring__nlb_spring_002144.txt,0,0,[]
spring,nlb_spring_002145,2145,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002145.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002145.json,images/val/spring__nlb_spring_002145.png,labels/val/spring__nlb_spring_002145.txt,0,0,[]
spring,nlb_spring_002146,2146,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002146.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002146.json,images/val/spring__nlb_spring_002146.png,labels/val/spring__nlb_spring_002146.txt,0,0,[]
spring,nlb_spring_002147,2147,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002147.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002147.json,images/val/spring__nlb_spring_002147.png,labels/val/spring__nlb_spring_002147.txt,0,0,[]
spring,nlb_spring_002148,2148,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002148.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002148.json,images/val/spring__nlb_spring_002148.png,labels/val/spring__nlb_spring_002148.txt,0,0,[]
spring,nlb_spring_002149,2149,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002149.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002149.json,images/val/spring__nlb_spring_002149.png,labels/val/spring__nlb_spring_002149.txt,0,0,[]
spring,nlb_spring_002150,2150,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002150.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002150.json,images/val/spring__nlb_spring_002150.png,labels/val/spring__nlb_spring_002150.txt,0,0,[]
spring,nlb_spring_002151,2151,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002151.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002151.json,images/val/spring__nlb_spring_002151.png,labels/val/spring__nlb_spring_002151.txt,0,0,[]
spring,nlb_spring_002152,2152,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002152.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002152.json,images/val/spring__nlb_spring_002152.png,labels/val/spring__nlb_spring_002152.txt,0,0,[]
spring,nlb_spring_002153,2153,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002153.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002153.json,images/val/spring__nlb_spring_002153.png,labels/val/spring__nlb_spring_002153.txt,0,0,[]
spring,nlb_spring_002154,2154,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002154.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002154.json,images/val/spring__nlb_spring_002154.png,labels/val/spring__nlb_spring_002154.txt,0,0,[]
spring,nlb_spring_002155,2155,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002155.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002155.json,images/val/spring__nlb_spring_002155.png,labels/val/spring__nlb_spring_002155.txt,0,0,[]
spring,nlb_spring_002156,2156,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002156.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002156.json,images/val/spring__nlb_spring_002156.png,labels/val/spring__nlb_spring_002156.txt,0,0,[]
spring,nlb_spring_002157,2157,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002157.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002157.json,images/val/spring__nlb_spring_002157.png,labels/val/spring__nlb_spring_002157.txt,0,0,[]
spring,nlb_spring_002158,2158,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002158.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002158.json,images/val/spring__nlb_spring_002158.png,labels/val/spring__nlb_spring_002158.txt,0,0,[]
spring,nlb_spring_002159,2159,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002159.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002159.json,images/val/spring__nlb_spring_002159.png,labels/val/spring__nlb_spring_002159.txt,0,0,[]
spring,nlb_spring_002160,2160,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002160.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002160.json,images/val/spring__nlb_spring_002160.png,labels/val/spring__nlb_spring_002160.txt,0,0,[]
spring,nlb_spring_002161,2161,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002161.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002161.json,images/val/spring__nlb_spring_002161.png,labels/val/spring__nlb_spring_002161.txt,0,0,[]
spring,nlb_spring_002162,2162,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002162.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002162.json,images/val/spring__nlb_spring_002162.png,labels/val/spring__nlb_spring_002162.txt,0,0,[]
spring,nlb_spring_002163,2163,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002163.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002163.json,images/val/spring__nlb_spring_002163.png,labels/val/spring__nlb_spring_002163.txt,0,0,[]
spring,nlb_spring_002164,2164,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002164.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002164.json,images/val/spring__nlb_spring_002164.png,labels/val/spring__nlb_spring_002164.txt,0,0,[]
spring,nlb_spring_002165,2165,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002165.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002165.json,images/val/spring__nlb_spring_002165.png,labels/val/spring__nlb_spring_002165.txt,0,0,[]
spring,nlb_spring_002166,2166,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002166.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002166.json,images/val/spring__nlb_spring_002166.png,labels/val/spring__nlb_spring_002166.txt,0,0,[]
spring,nlb_spring_002167,2167,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002167.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002167.json,images/val/spring__nlb_spring_002167.png,labels/val/spring__nlb_spring_002167.txt,0,0,[]
spring,nlb_spring_002168,2168,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002168.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002168.json,images/val/spring__nlb_spring_002168.png,labels/val/spring__nlb_spring_002168.txt,0,0,[]
spring,nlb_spring_002169,2169,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002169.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002169.json,images/val/spring__nlb_spring_002169.png,labels/val/spring__nlb_spring_002169.txt,0,0,[]
spring,nlb_spring_002170,2170,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002170.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002170.json,images/val/spring__nlb_spring_002170.png,labels/val/spring__nlb_spring_002170.txt,0,0,[]
spring,nlb_spring_002171,2171,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002171.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002171.json,images/val/spring__nlb_spring_002171.png,labels/val/spring__nlb_spring_002171.txt,0,0,[]
spring,nlb_spring_002172,2172,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002172.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002172.json,images/val/spring__nlb_spring_002172.png,labels/val/spring__nlb_spring_002172.txt,0,0,[]
spring,nlb_spring_002173,2173,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002173.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002173.json,images/val/spring__nlb_spring_002173.png,labels/val/spring__nlb_spring_002173.txt,0,0,[]
spring,nlb_spring_002174,2174,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002174.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002174.json,images/val/spring__nlb_spring_002174.png,labels/val/spring__nlb_spring_002174.txt,0,0,[]
spring,nlb_spring_002175,2175,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002175.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002175.json,images/val/spring__nlb_spring_002175.png,labels/val/spring__nlb_spring_002175.txt,0,0,[]
spring,nlb_spring_002176,2176,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002176.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002176.json,images/val/spring__nlb_spring_002176.png,labels/val/spring__nlb_spring_002176.txt,0,0,[]
spring,nlb_spring_002177,2177,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002177.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002177.json,images/val/spring__nlb_spring_002177.png,labels/val/spring__nlb_spring_002177.txt,0,0,[]
spring,nlb_spring_002178,2178,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002178.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002178.json,images/val/spring__nlb_spring_002178.png,labels/val/spring__nlb_spring_002178.txt,0,0,[]
spring,nlb_spring_002179,2179,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002179.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002179.json,images/val/spring__nlb_spring_002179.png,labels/val/spring__nlb_spring_002179.txt,0,0,[]
spring,nlb_spring_002180,2180,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002180.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002180.json,images/val/spring__nlb_spring_002180.png,labels/val/spring__nlb_spring_002180.txt,0,0,[]
spring,nlb_spring_002181,2181,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002181.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002181.json,images/val/spring__nlb_spring_002181.png,labels/val/spring__nlb_spring_002181.txt,0,0,[]
spring,nlb_spring_002182,2182,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002182.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002182.json,images/val/spring__nlb_spring_002182.png,labels/val/spring__nlb_spring_002182.txt,0,0,[]
spring,nlb_spring_002183,2183,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002183.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002183.json,images/val/spring__nlb_spring_002183.png,labels/val/spring__nlb_spring_002183.txt,0,0,[]
spring,nlb_spring_002184,2184,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002184.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002184.json,images/val/spring__nlb_spring_002184.png,labels/val/spring__nlb_spring_002184.txt,0,0,[]
spring,nlb_spring_002185,2185,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002185.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002185.json,images/val/spring__nlb_spring_002185.png,labels/val/spring__nlb_spring_002185.txt,0,0,[]
spring,nlb_spring_002186,2186,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002186.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002186.json,images/val/spring__nlb_spring_002186.png,labels/val/spring__nlb_spring_002186.txt,0,0,[]
spring,nlb_spring_002187,2187,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002187.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002187.json,images/val/spring__nlb_spring_002187.png,labels/val/spring__nlb_spring_002187.txt,0,0,[]
spring,nlb_spring_002188,2188,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002188.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002188.json,images/val/spring__nlb_spring_002188.png,labels/val/spring__nlb_spring_002188.txt,0,0,[]
spring,nlb_spring_002189,2189,8,val,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_002189.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_002189.json,images/val/spring__nlb_spring_002189.png,labels/val/spring__nlb_spring_002189.txt,0,0,[]
