stem,frame_id,temporal_block,split,status,exclude_reason,source_image_path,source_annotation_path,source_mask_path,source_mask_scope,yolo_image_path,yolo_label_path,ego_track_count,total_track_count,switch_count,polygon_points,polygon_area_px,tags
nlb_winter_001127,1127,4,train,usable,,images/nlb_winter_001127.png,annotations/nlb_winter_001127.json,masks/nlb_winter_001127.png,all_tracks,images/train/nlb_winter_001127.png,labels/train/nlb_winter_001127.txt,1,1,0,18,99386.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001128,1128,4,train,usable,,images/nlb_winter_001128.png,annotations/nlb_winter_001128.json,masks/nlb_winter_001128.png,all_tracks,images/train/nlb_winter_001128.png,labels/train/nlb_winter_001128.txt,1,1,0,14,101205.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001129,1129,4,train,usable,,images/nlb_winter_001129.png,annotations/nlb_winter_001129.json,masks/nlb_winter_001129.png,all_tracks,images/train/nlb_winter_001129.png,labels/train/nlb_winter_001129.txt,1,1,0,20,100895.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001130,1130,4,train,usable,,images/nlb_winter_001130.png,annotations/nlb_winter_001130.json,masks/nlb_winter_001130.png,all_tracks,images/train/nlb_winter_001130.png,labels/train/nlb_winter_001130.txt,1,1,0,16,101983.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001131,1131,4,train,usable,,images/nlb_winter_001131.png,annotations/nlb_winter_001131.json,masks/nlb_winter_001131.png,all_tracks,images/train/nlb_winter_001131.png,labels/train/nlb_winter_001131.txt,1,1,0,20,100865.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001132,1132,4,train,usable,,images/nlb_winter_001132.png,annotations/nlb_winter_001132.json,masks/nlb_winter_001132.png,all_tracks,images/train/nlb_winter_001132.png,labels/train/nlb_winter_001132.txt,1,1,0,16,102540.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001133,1133,4,train,usable,,images/nlb_winter_001133.png,annotations/nlb_winter_001133.json,masks/nlb_winter_001133.png,all_tracks,images/train/nlb_winter_001133.png,labels/train/nlb_winter_001133.txt,1,1,0,14,102201.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001134,1134,4,train,usable,,images/nlb_winter_001134.png,annotations/nlb_winter_001134.json,masks/nlb_winter_001134.png,all_tracks,images/train/nlb_winter_001134.png,labels/train/nlb_winter_001134.txt,1,1,0,18,102531.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001135,1135,4,train,usable,,images/nlb_winter_001135.png,annotations/nlb_winter_001135.json,masks/nlb_winter_001135.png,all_tracks,images/train/nlb_winter_001135.png,labels/train/nlb_winter_001135.txt,1,1,0,19,103796.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001136,1136,4,train,usable,,images/nlb_winter_001136.png,annotations/nlb_winter_001136.json,masks/nlb_winter_001136.png,all_tracks,images/train/nlb_winter_001136.png,labels/train/nlb_winter_001136.txt,1,1,0,20,105093.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001137,1137,4,train,usable,,images/nlb_winter_001137.png,annotations/nlb_winter_001137.json,masks/nlb_winter_001137.png,all_tracks,images/train/nlb_winter_001137.png,labels/train/nlb_winter_001137.txt,1,1,0,20,102832.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001138,1138,4,train,usable,,images/nlb_winter_001138.png,annotations/nlb_winter_001138.json,masks/nlb_winter_001138.png,all_tracks,images/train/nlb_winter_001138.png,labels/train/nlb_winter_001138.txt,1,1,0,20,100797.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001139,1139,4,train,usable,,images/nlb_winter_001139.png,annotations/nlb_winter_001139.json,masks/nlb_winter_001139.png,all_tracks,images/train/nlb_winter_001139.png,labels/train/nlb_winter_001139.txt,1,1,0,22,102539.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001140,1140,4,train,usable,,images/nlb_winter_001140.png,annotations/nlb_winter_001140.json,masks/nlb_winter_001140.png,all_tracks,images/train/nlb_winter_001140.png,labels/train/nlb_winter_001140.txt,1,1,0,20,102256.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001141,1141,4,train,usable,,images/nlb_winter_001141.png,annotations/nlb_winter_001141.json,masks/nlb_winter_001141.png,all_tracks,images/train/nlb_winter_001141.png,labels/train/nlb_winter_001141.txt,1,1,0,21,100285.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001142,1142,4,train,usable,,images/nlb_winter_001142.png,annotations/nlb_winter_001142.json,masks/nlb_winter_001142.png,all_tracks,images/train/nlb_winter_001142.png,labels/train/nlb_winter_001142.txt,1,1,0,18,101894.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001143,1143,4,train,usable,,images/nlb_winter_001143.png,annotations/nlb_winter_001143.json,masks/nlb_winter_001143.png,all_tracks,images/train/nlb_winter_001143.png,labels/train/nlb_winter_001143.txt,1,1,0,17,103479.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001144,1144,4,train,usable,,images/nlb_winter_001144.png,annotations/nlb_winter_001144.json,masks/nlb_winter_001144.png,all_tracks,images/train/nlb_winter_001144.png,labels/train/nlb_winter_001144.txt,1,1,0,20,104912.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001145,1145,4,train,usable,,images/nlb_winter_001145.png,annotations/nlb_winter_001145.json,masks/nlb_winter_001145.png,all_tracks,images/train/nlb_winter_001145.png,labels/train/nlb_winter_001145.txt,1,1,0,21,103447.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001146,1146,4,train,usable,,images/nlb_winter_001146.png,annotations/nlb_winter_001146.json,masks/nlb_winter_001146.png,all_tracks,images/train/nlb_winter_001146.png,labels/train/nlb_winter_001146.txt,1,1,0,20,103855.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001147,1147,4,train,usable,,images/nlb_winter_001147.png,annotations/nlb_winter_001147.json,masks/nlb_winter_001147.png,all_tracks,images/train/nlb_winter_001147.png,labels/train/nlb_winter_001147.txt,1,1,0,20,101643.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001148,1148,4,train,usable,,images/nlb_winter_001148.png,annotations/nlb_winter_001148.json,masks/nlb_winter_001148.png,all_tracks,images/train/nlb_winter_001148.png,labels/train/nlb_winter_001148.txt,1,1,0,20,102731.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001149,1149,4,train,usable,,images/nlb_winter_001149.png,annotations/nlb_winter_001149.json,masks/nlb_winter_001149.png,all_tracks,images/train/nlb_winter_001149.png,labels/train/nlb_winter_001149.txt,1,1,0,17,102116.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001150,1150,4,train,usable,,images/nlb_winter_001150.png,annotations/nlb_winter_001150.json,masks/nlb_winter_001150.png,all_tracks,images/train/nlb_winter_001150.png,labels/train/nlb_winter_001150.txt,1,1,0,20,102357.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001151,1151,4,train,usable,,images/nlb_winter_001151.png,annotations/nlb_winter_001151.json,masks/nlb_winter_001151.png,all_tracks,images/train/nlb_winter_001151.png,labels/train/nlb_winter_001151.txt,1,1,0,20,102980.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001152,1152,4,train,usable,,images/nlb_winter_001152.png,annotations/nlb_winter_001152.json,masks/nlb_winter_001152.png,all_tracks,images/train/nlb_winter_001152.png,labels/train/nlb_winter_001152.txt,1,1,0,18,104627.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001153,1153,4,train,usable,,images/nlb_winter_001153.png,annotations/nlb_winter_001153.json,masks/nlb_winter_001153.png,all_tracks,images/train/nlb_winter_001153.png,labels/train/nlb_winter_001153.txt,1,1,0,19,102353.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001154,1154,4,train,usable,,images/nlb_winter_001154.png,annotations/nlb_winter_001154.json,masks/nlb_winter_001154.png,all_tracks,images/train/nlb_winter_001154.png,labels/train/nlb_winter_001154.txt,1,1,0,21,109211.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001155,1155,4,train,usable,,images/nlb_winter_001155.png,annotations/nlb_winter_001155.json,masks/nlb_winter_001155.png,all_tracks,images/train/nlb_winter_001155.png,labels/train/nlb_winter_001155.txt,1,1,0,18,109022.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001156,1156,4,train,usable,,images/nlb_winter_001156.png,annotations/nlb_winter_001156.json,masks/nlb_winter_001156.png,all_tracks,images/train/nlb_winter_001156.png,labels/train/nlb_winter_001156.txt,1,1,0,23,102999.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001157,1157,4,train,usable,,images/nlb_winter_001157.png,annotations/nlb_winter_001157.json,masks/nlb_winter_001157.png,all_tracks,images/train/nlb_winter_001157.png,labels/train/nlb_winter_001157.txt,1,1,0,30,106414.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001158,1158,4,train,usable,,images/nlb_winter_001158.png,annotations/nlb_winter_001158.json,masks/nlb_winter_001158.png,all_tracks,images/train/nlb_winter_001158.png,labels/train/nlb_winter_001158.txt,1,1,0,20,107149.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001159,1159,4,train,usable,,images/nlb_winter_001159.png,annotations/nlb_winter_001159.json,masks/nlb_winter_001159.png,all_tracks,images/train/nlb_winter_001159.png,labels/train/nlb_winter_001159.txt,1,1,0,18,108361.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001160,1160,4,train,usable,,images/nlb_winter_001160.png,annotations/nlb_winter_001160.json,masks/nlb_winter_001160.png,all_tracks,images/train/nlb_winter_001160.png,labels/train/nlb_winter_001160.txt,1,1,0,20,108340.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001161,1161,4,train,usable,,images/nlb_winter_001161.png,annotations/nlb_winter_001161.json,masks/nlb_winter_001161.png,all_tracks,images/train/nlb_winter_001161.png,labels/train/nlb_winter_001161.txt,1,1,0,18,102897.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001162,1162,4,train,usable,,images/nlb_winter_001162.png,annotations/nlb_winter_001162.json,masks/nlb_winter_001162.png,all_tracks,images/train/nlb_winter_001162.png,labels/train/nlb_winter_001162.txt,1,1,0,21,105373.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001163,1163,4,train,usable,,images/nlb_winter_001163.png,annotations/nlb_winter_001163.json,masks/nlb_winter_001163.png,all_tracks,images/train/nlb_winter_001163.png,labels/train/nlb_winter_001163.txt,1,1,0,21,108167.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001164,1164,4,train,usable,,images/nlb_winter_001164.png,annotations/nlb_winter_001164.json,masks/nlb_winter_001164.png,all_tracks,images/train/nlb_winter_001164.png,labels/train/nlb_winter_001164.txt,1,1,0,23,109325.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001165,1165,4,train,usable,,images/nlb_winter_001165.png,annotations/nlb_winter_001165.json,masks/nlb_winter_001165.png,all_tracks,images/train/nlb_winter_001165.png,labels/train/nlb_winter_001165.txt,1,1,0,22,102687.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001166,1166,4,train,usable,,images/nlb_winter_001166.png,annotations/nlb_winter_001166.json,masks/nlb_winter_001166.png,all_tracks,images/train/nlb_winter_001166.png,labels/train/nlb_winter_001166.txt,1,1,0,17,101108.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001167,1167,4,train,usable,,images/nlb_winter_001167.png,annotations/nlb_winter_001167.json,masks/nlb_winter_001167.png,all_tracks,images/train/nlb_winter_001167.png,labels/train/nlb_winter_001167.txt,1,1,0,20,102032.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001168,1168,4,train,usable,,images/nlb_winter_001168.png,annotations/nlb_winter_001168.json,masks/nlb_winter_001168.png,all_tracks,images/train/nlb_winter_001168.png,labels/train/nlb_winter_001168.txt,1,1,0,16,100867.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001169,1169,4,train,usable,,images/nlb_winter_001169.png,annotations/nlb_winter_001169.json,masks/nlb_winter_001169.png,all_tracks,images/train/nlb_winter_001169.png,labels/train/nlb_winter_001169.txt,1,1,0,13,102802.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001170,1170,4,train,usable,,images/nlb_winter_001170.png,annotations/nlb_winter_001170.json,masks/nlb_winter_001170.png,all_tracks,images/train/nlb_winter_001170.png,labels/train/nlb_winter_001170.txt,1,1,0,13,102500.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001171,1171,4,train,usable,,images/nlb_winter_001171.png,annotations/nlb_winter_001171.json,masks/nlb_winter_001171.png,all_tracks,images/train/nlb_winter_001171.png,labels/train/nlb_winter_001171.txt,1,1,0,14,102133.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001172,1172,4,train,usable,,images/nlb_winter_001172.png,annotations/nlb_winter_001172.json,masks/nlb_winter_001172.png,all_tracks,images/train/nlb_winter_001172.png,labels/train/nlb_winter_001172.txt,1,1,0,22,107724.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""track_layout:parallel structures"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001173,1173,4,train,usable,,images/nlb_winter_001173.png,annotations/nlb_winter_001173.json,masks/nlb_winter_001173.png,all_tracks,images/train/nlb_winter_001173.png,labels/train/nlb_winter_001173.txt,1,1,0,22,106476.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001174,1174,4,train,usable,,images/nlb_winter_001174.png,annotations/nlb_winter_001174.json,masks/nlb_winter_001174.png,all_tracks,images/train/nlb_winter_001174.png,labels/train/nlb_winter_001174.txt,1,1,0,19,102558.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001175,1175,4,train,usable,,images/nlb_winter_001175.png,annotations/nlb_winter_001175.json,masks/nlb_winter_001175.png,all_tracks,images/train/nlb_winter_001175.png,labels/train/nlb_winter_001175.txt,1,1,0,14,101999.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001176,1176,4,train,usable,,images/nlb_winter_001176.png,annotations/nlb_winter_001176.json,masks/nlb_winter_001176.png,all_tracks,images/train/nlb_winter_001176.png,labels/train/nlb_winter_001176.txt,1,1,0,18,102272.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001177,1177,4,train,usable,,images/nlb_winter_001177.png,annotations/nlb_winter_001177.json,masks/nlb_winter_001177.png,all_tracks,images/train/nlb_winter_001177.png,labels/train/nlb_winter_001177.txt,1,1,0,20,102710.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001178,1178,4,train,usable,,images/nlb_winter_001178.png,annotations/nlb_winter_001178.json,masks/nlb_winter_001178.png,all_tracks,images/train/nlb_winter_001178.png,labels/train/nlb_winter_001178.txt,1,1,0,16,102282.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001179,1179,4,train,usable,,images/nlb_winter_001179.png,annotations/nlb_winter_001179.json,masks/nlb_winter_001179.png,all_tracks,images/train/nlb_winter_001179.png,labels/train/nlb_winter_001179.txt,1,1,1,18,103887.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001180,1180,4,train,usable,,images/nlb_winter_001180.png,annotations/nlb_winter_001180.json,masks/nlb_winter_001180.png,all_tracks,images/train/nlb_winter_001180.png,labels/train/nlb_winter_001180.txt,1,2,0,16,100720.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001181,1181,4,train,usable,,images/nlb_winter_001181.png,annotations/nlb_winter_001181.json,masks/nlb_winter_001181.png,all_tracks,images/train/nlb_winter_001181.png,labels/train/nlb_winter_001181.txt,1,2,0,20,102238.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001182,1182,4,train,usable,,images/nlb_winter_001182.png,annotations/nlb_winter_001182.json,masks/nlb_winter_001182.png,all_tracks,images/train/nlb_winter_001182.png,labels/train/nlb_winter_001182.txt,1,2,0,16,102286.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001183,1183,4,train,usable,,images/nlb_winter_001183.png,annotations/nlb_winter_001183.json,masks/nlb_winter_001183.png,all_tracks,images/train/nlb_winter_001183.png,labels/train/nlb_winter_001183.txt,1,2,0,22,101916.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001184,1184,4,train,usable,,images/nlb_winter_001184.png,annotations/nlb_winter_001184.json,masks/nlb_winter_001184.png,all_tracks,images/train/nlb_winter_001184.png,labels/train/nlb_winter_001184.txt,1,2,0,19,103383.5,"[""environment:rural"", ""environment:station"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001185,1185,4,train,usable,,images/nlb_winter_001185.png,annotations/nlb_winter_001185.json,masks/nlb_winter_001185.png,all_tracks,images/train/nlb_winter_001185.png,labels/train/nlb_winter_001185.txt,1,2,1,18,101655.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001186,1186,4,train,usable,,images/nlb_winter_001186.png,annotations/nlb_winter_001186.json,masks/nlb_winter_001186.png,all_tracks,images/train/nlb_winter_001186.png,labels/train/nlb_winter_001186.txt,1,1,0,19,101722.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001187,1187,4,train,usable,,images/nlb_winter_001187.png,annotations/nlb_winter_001187.json,masks/nlb_winter_001187.png,all_tracks,images/train/nlb_winter_001187.png,labels/train/nlb_winter_001187.txt,1,1,0,20,103189.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001188,1188,4,train,usable,,images/nlb_winter_001188.png,annotations/nlb_winter_001188.json,masks/nlb_winter_001188.png,all_tracks,images/train/nlb_winter_001188.png,labels/train/nlb_winter_001188.txt,1,1,0,21,102706.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001189,1189,4,train,usable,,images/nlb_winter_001189.png,annotations/nlb_winter_001189.json,masks/nlb_winter_001189.png,all_tracks,images/train/nlb_winter_001189.png,labels/train/nlb_winter_001189.txt,1,1,0,21,103991.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001190,1190,4,train,usable,,images/nlb_winter_001190.png,annotations/nlb_winter_001190.json,masks/nlb_winter_001190.png,all_tracks,images/train/nlb_winter_001190.png,labels/train/nlb_winter_001190.txt,1,2,0,17,103133.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001191,1191,4,train,usable,,images/nlb_winter_001191.png,annotations/nlb_winter_001191.json,masks/nlb_winter_001191.png,all_tracks,images/train/nlb_winter_001191.png,labels/train/nlb_winter_001191.txt,1,1,0,13,102726.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001192,1192,4,train,usable,,images/nlb_winter_001192.png,annotations/nlb_winter_001192.json,masks/nlb_winter_001192.png,all_tracks,images/train/nlb_winter_001192.png,labels/train/nlb_winter_001192.txt,1,1,0,15,101756.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
nlb_winter_001193,1193,4,train,usable,,images/nlb_winter_001193.png,annotations/nlb_winter_001193.json,masks/nlb_winter_001193.png,all_tracks,images/train/nlb_winter_001193.png,labels/train/nlb_winter_001193.txt,1,1,0,15,102250.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy"", ""weather:snow""]"
