stem,frame_id,temporal_block,split,status,exclude_reason,source_image_path,source_annotation_path,source_mask_path,source_mask_scope,yolo_image_path,yolo_label_path,ego_track_count,total_track_count,switch_count,polygon_points,polygon_area_px,tags
nlb_spring_002044,2044,8,train,usable,,images/nlb_spring_002044.png,annotations/nlb_spring_002044.json,masks/nlb_spring_002044.png,all_tracks,images/train/nlb_spring_002044.png,labels/train/nlb_spring_002044.txt,1,1,0,20,105886.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002045,2045,8,train,usable,,images/nlb_spring_002045.png,annotations/nlb_spring_002045.json,masks/nlb_spring_002045.png,all_tracks,images/train/nlb_spring_002045.png,labels/train/nlb_spring_002045.txt,1,1,0,26,105824.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002046,2046,8,train,usable,,images/nlb_spring_002046.png,annotations/nlb_spring_002046.json,masks/nlb_spring_002046.png,all_tracks,images/train/nlb_spring_002046.png,labels/train/nlb_spring_002046.txt,1,1,0,20,105301.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002047,2047,8,train,usable,,images/nlb_spring_002047.png,annotations/nlb_spring_002047.json,masks/nlb_spring_002047.png,all_tracks,images/train/nlb_spring_002047.png,labels/train/nlb_spring_002047.txt,1,1,0,14,101257.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002048,2048,8,train,usable,,images/nlb_spring_002048.png,annotations/nlb_spring_002048.json,masks/nlb_spring_002048.png,all_tracks,images/train/nlb_spring_002048.png,labels/train/nlb_spring_002048.txt,1,1,0,10,98408.0,"[""environment:rural"", ""environment:underground"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002049,2049,,,excluded,ego_track_count_0,images/nlb_spring_002049.png,annotations/nlb_spring_002049.json,masks/nlb_spring_002049.png,all_tracks,,,0,0,0,0,0,"[""environment:underground"", ""light:auto_bright_dark"", ""light:dark"", ""light:unknown"", ""time_of_day:unknown"", ""track_layout:unknown"", ""weather:unknown""]"
nlb_spring_002050,2050,,,excluded,ego_track_count_0,images/nlb_spring_002050.png,annotations/nlb_spring_002050.json,masks/nlb_spring_002050.png,all_tracks,,,0,0,0,0,0,"[""environment:underground"", ""light:auto_bright_dark"", ""light:dark"", ""light:unknown"", ""time_of_day:unknown"", ""track_layout:unknown"", ""weather:unknown""]"
nlb_spring_002051,2051,,,excluded,ego_track_count_0,images/nlb_spring_002051.png,annotations/nlb_spring_002051.json,masks/nlb_spring_002051.png,all_tracks,,,0,0,0,0,0,"[""environment:underground"", ""light:auto_bright_dark"", ""light:dark"", ""light:unknown"", ""time_of_day:unknown"", ""track_layout:unknown"", ""weather:unknown""]"
nlb_spring_002052,2052,,,excluded,ego_track_count_0,images/nlb_spring_002052.png,annotations/nlb_spring_002052.json,masks/nlb_spring_002052.png,all_tracks,,,0,0,0,0,0,"[""environment:underground"", ""light:auto_bright_dark"", ""light:dark"", ""light:unknown"", ""time_of_day:unknown"", ""track_layout:unknown"", ""weather:unknown""]"
nlb_spring_002053,2053,,,excluded,ego_track_count_0,images/nlb_spring_002053.png,annotations/nlb_spring_002053.json,masks/nlb_spring_002053.png,all_tracks,,,0,0,0,0,0,"[""environment:underground"", ""light:auto_bright_dark"", ""light:dark"", ""light:hard shadows"", ""light:natural"", ""light:unknown"", ""time_of_day:unknown"", ""track_layout:unknown"", ""weather:unknown""]"
nlb_spring_002054,2054,8,train,usable,,images/nlb_spring_002054.png,annotations/nlb_spring_002054.json,masks/nlb_spring_002054.png,all_tracks,images/train/nlb_spring_002054.png,labels/train/nlb_spring_002054.txt,1,1,0,20,103903.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_spring_002055,2055,8,train,usable,,images/nlb_spring_002055.png,annotations/nlb_spring_002055.json,masks/nlb_spring_002055.png,all_tracks,images/train/nlb_spring_002055.png,labels/train/nlb_spring_002055.txt,1,1,0,18,103217.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002056,2056,8,train,usable,,images/nlb_spring_002056.png,annotations/nlb_spring_002056.json,masks/nlb_spring_002056.png,all_tracks,images/train/nlb_spring_002056.png,labels/train/nlb_spring_002056.txt,1,1,0,16,101274.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002057,2057,8,train,usable,,images/nlb_spring_002057.png,annotations/nlb_spring_002057.json,masks/nlb_spring_002057.png,all_tracks,images/train/nlb_spring_002057.png,labels/train/nlb_spring_002057.txt,1,1,0,16,99157.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002058,2058,8,train,usable,,images/nlb_spring_002058.png,annotations/nlb_spring_002058.json,masks/nlb_spring_002058.png,all_tracks,images/train/nlb_spring_002058.png,labels/train/nlb_spring_002058.txt,1,1,0,18,100495.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002059,2059,8,train,usable,,images/nlb_spring_002059.png,annotations/nlb_spring_002059.json,masks/nlb_spring_002059.png,all_tracks,images/train/nlb_spring_002059.png,labels/train/nlb_spring_002059.txt,1,1,0,22,101251.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002060,2060,8,train,usable,,images/nlb_spring_002060.png,annotations/nlb_spring_002060.json,masks/nlb_spring_002060.png,all_tracks,images/train/nlb_spring_002060.png,labels/train/nlb_spring_002060.txt,1,1,0,22,104060.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002061,2061,8,train,usable,,images/nlb_spring_002061.png,annotations/nlb_spring_002061.json,masks/nlb_spring_002061.png,all_tracks,images/train/nlb_spring_002061.png,labels/train/nlb_spring_002061.txt,1,1,0,18,100546.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002062,2062,8,train,usable,,images/nlb_spring_002062.png,annotations/nlb_spring_002062.json,masks/nlb_spring_002062.png,all_tracks,images/train/nlb_spring_002062.png,labels/train/nlb_spring_002062.txt,1,1,0,24,102719.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002063,2063,8,train,usable,,images/nlb_spring_002063.png,annotations/nlb_spring_002063.json,masks/nlb_spring_002063.png,all_tracks,images/train/nlb_spring_002063.png,labels/train/nlb_spring_002063.txt,1,1,0,26,101094.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_spring_002064,2064,8,train,usable,,images/nlb_spring_002064.png,annotations/nlb_spring_002064.json,masks/nlb_spring_002064.png,all_tracks,images/train/nlb_spring_002064.png,labels/train/nlb_spring_002064.txt,1,1,0,20,101617.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_spring_002065,2065,8,train,usable,,images/nlb_spring_002065.png,annotations/nlb_spring_002065.json,masks/nlb_spring_002065.png,all_tracks,images/train/nlb_spring_002065.png,labels/train/nlb_spring_002065.txt,1,1,0,18,100754.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002066,2066,8,train,usable,,images/nlb_spring_002066.png,annotations/nlb_spring_002066.json,masks/nlb_spring_002066.png,all_tracks,images/train/nlb_spring_002066.png,labels/train/nlb_spring_002066.txt,1,1,0,18,101399.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002067,2067,8,train,usable,,images/nlb_spring_002067.png,annotations/nlb_spring_002067.json,masks/nlb_spring_002067.png,all_tracks,images/train/nlb_spring_002067.png,labels/train/nlb_spring_002067.txt,1,1,0,22,102547.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_spring_002068,2068,8,train,usable,,images/nlb_spring_002068.png,annotations/nlb_spring_002068.json,masks/nlb_spring_002068.png,all_tracks,images/train/nlb_spring_002068.png,labels/train/nlb_spring_002068.txt,1,1,0,20,101806.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_spring_002069,2069,8,train,usable,,images/nlb_spring_002069.png,annotations/nlb_spring_002069.json,masks/nlb_spring_002069.png,all_tracks,images/train/nlb_spring_002069.png,labels/train/nlb_spring_002069.txt,1,1,0,18,100297.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_spring_002070,2070,8,train,usable,,images/nlb_spring_002070.png,annotations/nlb_spring_002070.json,masks/nlb_spring_002070.png,all_tracks,images/train/nlb_spring_002070.png,labels/train/nlb_spring_002070.txt,1,1,0,18,101487.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_spring_002071,2071,8,train,usable,,images/nlb_spring_002071.png,annotations/nlb_spring_002071.json,masks/nlb_spring_002071.png,all_tracks,images/train/nlb_spring_002071.png,labels/train/nlb_spring_002071.txt,1,1,0,20,100792.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002072,2072,8,train,usable,,images/nlb_spring_002072.png,annotations/nlb_spring_002072.json,masks/nlb_spring_002072.png,all_tracks,images/train/nlb_spring_002072.png,labels/train/nlb_spring_002072.txt,1,1,0,20,100603.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002073,2073,8,train,usable,,images/nlb_spring_002073.png,annotations/nlb_spring_002073.json,masks/nlb_spring_002073.png,all_tracks,images/train/nlb_spring_002073.png,labels/train/nlb_spring_002073.txt,1,1,0,22,101337.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002074,2074,8,train,usable,,images/nlb_spring_002074.png,annotations/nlb_spring_002074.json,masks/nlb_spring_002074.png,all_tracks,images/train/nlb_spring_002074.png,labels/train/nlb_spring_002074.txt,1,1,0,22,100375.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002075,2075,8,train,usable,,images/nlb_spring_002075.png,annotations/nlb_spring_002075.json,masks/nlb_spring_002075.png,all_tracks,images/train/nlb_spring_002075.png,labels/train/nlb_spring_002075.txt,1,1,0,22,102597.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_spring_002076,2076,8,train,usable,,images/nlb_spring_002076.png,annotations/nlb_spring_002076.json,masks/nlb_spring_002076.png,all_tracks,images/train/nlb_spring_002076.png,labels/train/nlb_spring_002076.txt,1,1,0,18,102753.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002077,2077,8,train,usable,,images/nlb_spring_002077.png,annotations/nlb_spring_002077.json,masks/nlb_spring_002077.png,all_tracks,images/train/nlb_spring_002077.png,labels/train/nlb_spring_002077.txt,1,1,0,16,101341.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002078,2078,8,train,usable,,images/nlb_spring_002078.png,annotations/nlb_spring_002078.json,masks/nlb_spring_002078.png,all_tracks,images/train/nlb_spring_002078.png,labels/train/nlb_spring_002078.txt,1,1,0,16,102458.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002079,2079,8,train,usable,,images/nlb_spring_002079.png,annotations/nlb_spring_002079.json,masks/nlb_spring_002079.png,all_tracks,images/train/nlb_spring_002079.png,labels/train/nlb_spring_002079.txt,1,1,0,24,102678.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002080,2080,8,train,usable,,images/nlb_spring_002080.png,annotations/nlb_spring_002080.json,masks/nlb_spring_002080.png,all_tracks,images/train/nlb_spring_002080.png,labels/train/nlb_spring_002080.txt,1,1,0,30,101000.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002081,2081,8,train,usable,,images/nlb_spring_002081.png,annotations/nlb_spring_002081.json,masks/nlb_spring_002081.png,all_tracks,images/train/nlb_spring_002081.png,labels/train/nlb_spring_002081.txt,1,1,0,30,104297.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002082,2082,8,train,usable,,images/nlb_spring_002082.png,annotations/nlb_spring_002082.json,masks/nlb_spring_002082.png,all_tracks,images/train/nlb_spring_002082.png,labels/train/nlb_spring_002082.txt,1,1,0,18,104603.5,"[""environment:rural"", ""environment:underground"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_spring_002083,2083,8,train,usable,,images/nlb_spring_002083.png,annotations/nlb_spring_002083.json,masks/nlb_spring_002083.png,all_tracks,images/train/nlb_spring_002083.png,labels/train/nlb_spring_002083.txt,1,1,0,10,5947.0,"[""environment:underground"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:unknown""]"
nlb_spring_002084,2084,8,train,usable,,images/nlb_spring_002084.png,annotations/nlb_spring_002084.json,masks/nlb_spring_002084.png,all_tracks,images/train/nlb_spring_002084.png,labels/train/nlb_spring_002084.txt,1,1,0,26,107938.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002085,2085,8,train,usable,,images/nlb_spring_002085.png,annotations/nlb_spring_002085.json,masks/nlb_spring_002085.png,all_tracks,images/train/nlb_spring_002085.png,labels/train/nlb_spring_002085.txt,1,1,0,24,105523.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002086,2086,8,train,usable,,images/nlb_spring_002086.png,annotations/nlb_spring_002086.json,masks/nlb_spring_002086.png,all_tracks,images/train/nlb_spring_002086.png,labels/train/nlb_spring_002086.txt,1,1,0,26,100901.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002087,2087,8,train,usable,,images/nlb_spring_002087.png,annotations/nlb_spring_002087.json,masks/nlb_spring_002087.png,all_tracks,images/train/nlb_spring_002087.png,labels/train/nlb_spring_002087.txt,1,1,0,24,101706.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002088,2088,8,train,usable,,images/nlb_spring_002088.png,annotations/nlb_spring_002088.json,masks/nlb_spring_002088.png,all_tracks,images/train/nlb_spring_002088.png,labels/train/nlb_spring_002088.txt,1,1,0,24,101855.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002089,2089,8,train,usable,,images/nlb_spring_002089.png,annotations/nlb_spring_002089.json,masks/nlb_spring_002089.png,all_tracks,images/train/nlb_spring_002089.png,labels/train/nlb_spring_002089.txt,1,1,0,20,101629.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002090,2090,8,train,usable,,images/nlb_spring_002090.png,annotations/nlb_spring_002090.json,masks/nlb_spring_002090.png,all_tracks,images/train/nlb_spring_002090.png,labels/train/nlb_spring_002090.txt,1,1,0,24,102918.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002091,2091,8,train,usable,,images/nlb_spring_002091.png,annotations/nlb_spring_002091.json,masks/nlb_spring_002091.png,all_tracks,images/train/nlb_spring_002091.png,labels/train/nlb_spring_002091.txt,1,1,0,32,102022.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002092,2092,8,train,usable,,images/nlb_spring_002092.png,annotations/nlb_spring_002092.json,masks/nlb_spring_002092.png,all_tracks,images/train/nlb_spring_002092.png,labels/train/nlb_spring_002092.txt,1,1,0,26,101421.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002093,2093,8,train,usable,,images/nlb_spring_002093.png,annotations/nlb_spring_002093.json,masks/nlb_spring_002093.png,all_tracks,images/train/nlb_spring_002093.png,labels/train/nlb_spring_002093.txt,1,1,0,22,101950.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002094,2094,8,train,usable,,images/nlb_spring_002094.png,annotations/nlb_spring_002094.json,masks/nlb_spring_002094.png,all_tracks,images/train/nlb_spring_002094.png,labels/train/nlb_spring_002094.txt,1,1,0,26,101220.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002095,2095,8,train,usable,,images/nlb_spring_002095.png,annotations/nlb_spring_002095.json,masks/nlb_spring_002095.png,all_tracks,images/train/nlb_spring_002095.png,labels/train/nlb_spring_002095.txt,1,1,0,28,105258.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002096,2096,8,train,usable,,images/nlb_spring_002096.png,annotations/nlb_spring_002096.json,masks/nlb_spring_002096.png,all_tracks,images/train/nlb_spring_002096.png,labels/train/nlb_spring_002096.txt,1,1,0,28,101903.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002097,2097,8,train,usable,,images/nlb_spring_002097.png,annotations/nlb_spring_002097.json,masks/nlb_spring_002097.png,all_tracks,images/train/nlb_spring_002097.png,labels/train/nlb_spring_002097.txt,1,1,0,24,101611.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002098,2098,8,train,usable,,images/nlb_spring_002098.png,annotations/nlb_spring_002098.json,masks/nlb_spring_002098.png,all_tracks,images/train/nlb_spring_002098.png,labels/train/nlb_spring_002098.txt,1,1,0,22,99815.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002099,2099,8,train,usable,,images/nlb_spring_002099.png,annotations/nlb_spring_002099.json,masks/nlb_spring_002099.png,all_tracks,images/train/nlb_spring_002099.png,labels/train/nlb_spring_002099.txt,1,1,0,14,102569.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_spring_002100,2100,8,train,usable,,images/nlb_spring_002100.png,annotations/nlb_spring_002100.json,masks/nlb_spring_002100.png,all_tracks,images/train/nlb_spring_002100.png,labels/train/nlb_spring_002100.txt,1,1,0,14,101593.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002101,2101,,,excluded,self_intersecting_polygon,images/nlb_spring_002101.png,annotations/nlb_spring_002101.json,masks/nlb_spring_002101.png,all_tracks,,,1,1,0,0,0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002102,2102,8,train,usable,,images/nlb_spring_002102.png,annotations/nlb_spring_002102.json,masks/nlb_spring_002102.png,all_tracks,images/train/nlb_spring_002102.png,labels/train/nlb_spring_002102.txt,1,1,0,14,101345.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002103,2103,8,train,usable,,images/nlb_spring_002103.png,annotations/nlb_spring_002103.json,masks/nlb_spring_002103.png,all_tracks,images/train/nlb_spring_002103.png,labels/train/nlb_spring_002103.txt,1,1,0,20,100892.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002104,2104,8,train,usable,,images/nlb_spring_002104.png,annotations/nlb_spring_002104.json,masks/nlb_spring_002104.png,all_tracks,images/train/nlb_spring_002104.png,labels/train/nlb_spring_002104.txt,1,1,0,18,101893.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:parallel structures"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002105,2105,8,train,usable,,images/nlb_spring_002105.png,annotations/nlb_spring_002105.json,masks/nlb_spring_002105.png,all_tracks,images/train/nlb_spring_002105.png,labels/train/nlb_spring_002105.txt,1,1,0,14,101194.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002106,2106,8,train,usable,,images/nlb_spring_002106.png,annotations/nlb_spring_002106.json,masks/nlb_spring_002106.png,all_tracks,images/train/nlb_spring_002106.png,labels/train/nlb_spring_002106.txt,1,1,0,18,100896.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002107,2107,8,train,usable,,images/nlb_spring_002107.png,annotations/nlb_spring_002107.json,masks/nlb_spring_002107.png,all_tracks,images/train/nlb_spring_002107.png,labels/train/nlb_spring_002107.txt,1,1,0,14,101299.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:natural"", ""light:uniform"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002108,2108,8,train,usable,,images/nlb_spring_002108.png,annotations/nlb_spring_002108.json,masks/nlb_spring_002108.png,all_tracks,images/train/nlb_spring_002108.png,labels/train/nlb_spring_002108.txt,1,1,0,18,102067.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002109,2109,8,train,usable,,images/nlb_spring_002109.png,annotations/nlb_spring_002109.json,masks/nlb_spring_002109.png,all_tracks,images/train/nlb_spring_002109.png,labels/train/nlb_spring_002109.txt,1,1,0,20,101388.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""weather:sunny""]"
nlb_spring_002110,2110,8,train,usable,,images/nlb_spring_002110.png,annotations/nlb_spring_002110.json,masks/nlb_spring_002110.png,all_tracks,images/train/nlb_spring_002110.png,labels/train/nlb_spring_002110.txt,1,1,0,14,99813.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:parallel structures"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002111,2111,8,train,usable,,images/nlb_spring_002111.png,annotations/nlb_spring_002111.json,masks/nlb_spring_002111.png,all_tracks,images/train/nlb_spring_002111.png,labels/train/nlb_spring_002111.txt,1,1,0,12,101401.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002112,2112,8,train,usable,,images/nlb_spring_002112.png,annotations/nlb_spring_002112.json,masks/nlb_spring_002112.png,all_tracks,images/train/nlb_spring_002112.png,labels/train/nlb_spring_002112.txt,1,1,0,12,100113.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002113,2113,8,train,usable,,images/nlb_spring_002113.png,annotations/nlb_spring_002113.json,masks/nlb_spring_002113.png,all_tracks,images/train/nlb_spring_002113.png,labels/train/nlb_spring_002113.txt,1,2,1,14,99953.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:bright"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:curve"", ""track_layout:straight"", ""weather:sunny""]"
nlb_spring_002114,2114,8,train,usable,,images/nlb_spring_002114.png,annotations/nlb_spring_002114.json,masks/nlb_spring_002114.png,all_tracks,images/train/nlb_spring_002114.png,labels/train/nlb_spring_002114.txt,1,2,0,18,102035.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:hard shadows"", ""light:natural"", ""time_of_day:day"", ""track_layout:straight"", ""weather:sunny""]"
